fid,id,lat,lon,height,name,state,fid_2,BKR_Nummer,BKR_Name
1053,5229,48.0453,8.4608,719,Villingen-Schwenningen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1102,5460,48.1477,8.6954,655,Wellendingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1319,13965,48.2639,8.8134,619,Balingen-Bronnhaupten Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
435,2074,48.3752,8.98,518,Hechingen Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
721,3402,48.3851,9.4837,755,Münsingen-Apfelstetten Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
617,2949,48.5396,9.5275,758,Lenningen-Schopfloch Baden-Württemberg,Frei,66,122,"Schwäbische Alb, Baar "
1364,19580,48.4951,9.4003,471,"Urach, Bad/Erms Baden-Württemberg",Frei,66,122,"Schwäbische Alb, Baar "
724,3425,48.9729,9.5712,344,Murrhardt Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
658,3135,49.0643,9.582,473,Mainhardt-Ziegelbronn Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
502,2406,49.2967,9.652,209,Ingelfingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
942,4582,49.0823,9.6892,358,Schwäbisch Hall-Bibersfeld Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
582,2775,49.2795,9.6925,225,Künzelsau Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
943,4583,48.7868,9.7456,300,Schwäbisch Gmünd (Wind) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
941,4581,48.7768,9.8025,415,Schwäbisch Gmünd-Strassdorf Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1230,6259,49.021,9.6033,524,Großerlach-Mannenweiler Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1231,6260,49.3328,9.704,381,Ingelfingen-Stachenhausen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1232,6262,48.7695,9.8737,412,Schwäbisch Gmünd-Weiler Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
452,2159,48.5915,8.8541,434,Herrenberg Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
773,3672,48.6207,8.8962,457,Nufringen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
259,1146,48.6593,8.9121,487,Ehningen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
874,4294,48.4704,8.9687,360,Rottenburg-Kiebingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
125,576,48.6759,8.9732,445,Böblingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
853,4166,48.5051,9.1833,360,Reutlingen-Betzingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
730,3486,49.2931,9.2722,212,Neudenau Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
695,3278,48.5377,9.2734,354,Metzingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
281,1243,48.4734,9.3028,705,Eningen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
772,3671,48.6321,9.3261,280,Nürtingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
781,3734,49.128,9.3525,232,Obersulm-Willsbach Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
789,3761,49.207,9.5176,276,Öhringen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
252,1102,48.7201,9.5328,300,Ebersbach/Fils Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
996,4926,48.7896,9.2167,224,Stuttgart (Neckartal) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
997,4927,48.7693,9.1814,286,Stuttgart-Stadt Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
998,4928,48.8281,9.2,314,Stuttgart (Schnarrenberg) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
999,4929,48.8333,9.2,311,Stuttgart (Schnarrenberg Aero) Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1000,4931,48.6883,9.2235,371,Stuttgart-Echterdingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1001,4933,48.7091,9.2147,401,Stuttgart-Hohenheim Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1039,5120,48.5198,9.0515,370,Tübingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1066,5284,48.8279,9.3228,224,Waiblingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1094,5429,49.1512,9.292,219,Weinsberg Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1125,5609,48.8031,9.4699,241,"Winterbach, Rems-Murr-Kreis Baden-Württemberg",Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1172,5885,48.6582,9.4203,289,Kirchheim/Teck-Ötlingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1239,6275,48.6705,9.4627,327,Notzingen Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
1295,10510,48.8059,9.5046,244,Winterbach/Remstal Baden-Württemberg,Frei,67,123,Oberes Gäu und körnermaisfähige Übergangslagen 
820,3939,49.1912,7.5879,382,Pirmasens Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
885,4336,49.2128,7.1077,319,Saarbrücken-Ensheim Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
886,4338,49.217,7.0199,191,Saarbrücken (Wasserwerk),Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
887,4339,49.2231,7.0168,193,Saarbrücken-Sankt Johann Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1218,6217,49.2406,6.9351,190,Saarbrücken-Burbach Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
884,4335,49.25,6.95,206,Saarbrücken (Röchling),Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1056,5245,49.2495,6.8804,187,Völklingen (Kraftwerk-Fenne),Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1055,5244,49.2581,6.8612,220,Völklingen-Stadt Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
112,460,49.2641,6.6868,362,Berus Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
488,2331,49.3278,7.3533,235,Homburg/Saar Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
888,4343,49.3256,6.7354,180,Saarlouis,Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
744,3545,49.344,7.2297,236,Neunkirchen-Wellesweiler Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
743,3542,49.35,7.1667,271,Neunkirchen/Saar,Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
220,981,49.3531,6.749,193,Dillingen (Saar),Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
522,2486,49.4262,7.7557,271,Kaiserslautern Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
927,4490,49.4149,6.836,223,Schmelz-Hüttersdorf Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1342,15951,49.2121,7.5882,280,Pirmasens (Kläranlage) Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
244,1073,49.4686,8.1797,115,"Dürkheim, Bad (Saline) Rheinland-Pfalz",Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
243,1072,49.4719,8.1929,107,"Dürkheim, Bad Rheinland-Pfalz",Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
34,174,49.1886,7.9766,250,Annweiler-Bindersbach Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
694,3274,49.507,6.5215,415,Mettlach-Orscholz (Kurort) Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
810,3903,49.5114,6.3857,175,Perl-Besch Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
812,3905,49.5214,6.4476,407,Perl-Sinz-Renglischberg Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
811,3904,49.5354,6.3789,152,Perl-Nennig Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1096,5433,49.5534,6.812,383,Weiskirchen/Saar Saarland,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1139,5681,49.5811,7.6234,200,Wolfstein/Pfalz Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
231,1011,49.6017,7.7413,442,Dörrmoschel-Felsbergerhof Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1033,5099,49.7326,6.6131,132,Trier-Zewen Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1034,5100,49.7479,6.6583,261,Trier-Petrisberg Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
415,1964,49.9445,6.3821,328,Olsdorf Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1228,6255,49.4667,6.3968,351,Perl/Saar,Saarland,68,127,Mittellagen Rheinland-Pfalz und Saarland 
1347,15978,49.5044,7.8618,316,Sembach Rheinland-Pfalz,Frei,68,127,Mittellagen Rheinland-Pfalz und Saarland 
675,3212,50.3249,7.23,230,Mayen Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
686,3246,50.3667,7.3167,181,Mendig Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
76,348,50.4135,7.5886,127,Bendorf Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
29,161,50.4237,7.4202,75,Andernach Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
1178,5920,50.4485,7.4275,91,Neuwied Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
1222,6242,50.4088,7.489,64,Mülheim-Kärlich,Rheinland-Pfalz,69,127,Mittellagen Rheinland-Pfalz und Saarland 
1324,15044,50.4517,7.4058,199,Neuwied-Feldkirchen-Hüllenberg Rheinland-Pfalz,Frei,69,127,Mittellagen Rheinland-Pfalz und Saarland 
902,4396,49.4672,7.2036,400,Sankt Wendel-Hof Saarland,Frei,70,128,"Hunsrück, Westerwald "
1015,5029,49.4737,7.0385,387,Tholey Saarland,Frei,70,128,"Hunsrück, Westerwald "
908,4425,49.4864,7.029,569,Schaumberg-Tholey Saarland,Frei,70,128,"Hunsrück, Westerwald "
800,3825,49.5033,7.2773,338,Osterhof Saarland,Frei,70,128,"Hunsrück, Westerwald "
903,4397,49.5025,7.202,400,Sankt Wendel-Urweiler Saarland,Frei,70,128,"Hunsrück, Westerwald "
961,4665,49.5281,7.0417,431,Selbach (Tholey) Saarland,Frei,70,128,"Hunsrück, Westerwald "
585,2790,49.5592,7.4134,296,Kusel-Fünfbirken Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
169,736,49.6303,7.1148,390,Brücken Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
182,793,49.662,7.1098,530,Buhlenberg Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
498,2385,49.6927,7.3263,376,Idar-Oberstein Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
213,953,49.7619,7.0542,481,Deuselbach Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
455,2167,49.7672,7.3356,302,Niederwörresbach Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
1170,5871,49.9463,7.2645,497,Hahn Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
969,4709,49.9996,7.5981,445,Simmern-Wahlbach Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
119,535,50.0372,7.3079,417,Blankenrath Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
1348,15979,49.9311,7.5153,426,Sargenroth Rheinland-Pfalz,Frei,70,128,"Hunsrück, Westerwald "
707,3340,50.4383,7.8061,265,Montabaur Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
754,3595,50.4107,7.808,250,Niederelbert Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
483,2318,50.2182,7.9133,397,Holzhausen a.d. Haide Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
669,3167,50.6621,7.9603,547,"Marienberg, Bad Rheinland-Pfalz",Frei,71,128,"Hunsrück, Westerwald "
346,1513,50.6588,8.1027,653,Fuchskauten Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
1211,6186,50.1989,7.8651,268,Nastätten Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
278,1229,50.3324,7.6975,90,"Ems, Bad Rheinland-Pfalz",Frei,71,128,"Hunsrück, Westerwald "
495,2362,50.5651,7.4843,331,Hümmerich Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
462,2211,50.737,7.6525,295,Hilgenroth Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
851,4157,50.5052,7.4881,315,Rengsdorf (Kurort) Rheinland-Pfalz,Frei,71,128,"Hunsrück, Westerwald "
766,3659,50.3391,6.9501,627,Nürburg Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
767,3660,50.3602,6.8697,485,Nürburg-Barweiler Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
526,2497,50.5014,6.5264,505,Kall-Sistig Nordrhein-Westfalen,Frei,76,129,Hocheifel / Höhenlagen 
753,3591,50.6743,6.424,350,Nideggen-Schmidt Nordrhein-Westfalen,Frei,76,129,Hocheifel / Höhenlagen 
869,4279,50.3046,6.3863,593,Roth bei Prüm Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
931,4508,50.2968,6.4194,653,Schneifelforsthaus Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
111,458,50.0699,7.0306,185,"Bertrich, Bad",Rheinland-Pfalz,76,129,Hocheifel / Höhenlagen 
175,766,50.1745,7.0595,477,Büchel-Alflen Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
209,927,50.1957,6.8279,430,Daun,Rheinland-Pfalz,76,129,Hocheifel / Höhenlagen 
1322,14311,50.15,6.5527,530,Hersdorf-Weißenseifen Rheinland-Pfalz,Frei,76,129,Hocheifel / Höhenlagen 
72,330,49.5617,8.9673,455,Oberzent-Beerfelden Hessen,Frei,77,130,"Odenwald, Spessart "
166,727,49.7345,8.9557,290,Brombachtal-Kirch-Brombach Hessen,Frei,77,130,"Odenwald, Spessart "
294,1287,49.8589,9.2861,198,Eschau-Hobbach Bayern,Frei,77,130,"Odenwald, Spessart "
632,3017,49.68,8.7823,341,Lindenfels Hessen,Frei,77,130,"Odenwald, Spessart "
633,3018,49.7117,8.7804,445,Lindenfels-Winterkasten Hessen,Frei,77,130,"Odenwald, Spessart "
691,3265,49.922,9.2872,297,Mespelbrunn Bayern,Frei,77,130,"Odenwald, Spessart "
696,3284,49.6692,9.0085,240,Michelstadt Hessen,Frei,77,130,"Odenwald, Spessart "
697,3287,49.7177,9.0997,453,Michelstadt-Vielbrunn Hessen,Frei,77,130,"Odenwald, Spessart "
699,3291,49.712,9.2258,129,Miltenberg Bayern,Frei,77,130,"Odenwald, Spessart "
704,3319,49.7644,9.253,239,Röllbach Bayern,Frei,77,130,"Odenwald, Spessart "
1278,7391,49.5561,8.9669,443,Oberzent-Beerfelden-Vogelherd Hessen,Frei,77,130,"Odenwald, Spessart "
518,2480,50.0643,8.993,108,Kahl/Main Bayern,Frei,77,130,"Odenwald, Spessart "
700,3300,50.2285,9.1064,155,Mittel-Gründau Hessen,Frei,77,130,"Odenwald, Spessart "
47,202,49.9771,9.1091,111,Aschaffenburg Bayern,Frei,77,130,"Odenwald, Spessart "
177,771,50.2769,9.1167,148,Büdingen Hessen,Frei,77,130,"Odenwald, Spessart "
399,1863,50.2667,9.1854,258,Gründau-Breitenborn Hessen,Frei,77,130,"Odenwald, Spessart "
361,1593,50.2027,9.1989,190,Gelnhausen Hessen,Frei,77,130,"Odenwald, Spessart "
861,4233,50.3833,9.5167,397,Röhrigshof bei Schlüchtern Hessen,Frei,77,130,"Odenwald, Spessart "
922,4479,50.3849,9.5358,375,Schlüchtern-Kloster Gomfritz Hessen,Frei,77,130,"Odenwald, Spessart "
923,4480,50.3447,9.5533,232,Schlüchtern-Herolz Hessen,Frei,77,130,"Odenwald, Spessart "
971,4729,50.2882,9.4583,342,Steinau-Seidenroth Hessen,Frei,77,130,"Odenwald, Spessart "
1313,13900,50.2688,9.358,145,"Soden,Bad-Salmünster (Kläranlage) Hessen",Frei,77,130,"Odenwald, Spessart "
911,4436,50.8166,9.846,314,Schenklengsfeld Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
456,2171,50.852,9.7377,272,"Hersfeld, Bad Hessen",Frei,78,132,Osthessische Mittelgebirgslagen 
450,2151,51.0048,10.1705,215,Herleshausen Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
977,4763,51.0607,9.9266,265,Sontra Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
296,1297,51.2041,10.0138,156,Eschwege Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
978,4765,51.28,9.9847,199,"Sooden-Allendorf, Bad Hessen",Frei,78,132,Osthessische Mittelgebirgslagen 
1132,5644,51.3493,9.8438,133,Witzenhausen Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
1304,13701,51.1945,9.9885,250,Eschwege-Eltmannshausen Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
737,3527,50.8923,9.405,500,Neukirchen-Hauptschwenda Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
938,4560,50.4925,9.1226,265,Schotten Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
383,1748,50.4788,9.262,608,Grebenhain-Herchenhain Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
603,2897,50.5808,9.2857,522,Lautertal-Hörgenau Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
349,1526,50.5668,9.6532,245,Fulda-Horas Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
1081,5361,50.6271,9.442,270,Wartenberg-Angersbach Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
1283,7396,50.5084,9.2246,740,Hoherodskopf/Vogelsberg Hessen,Frei,78,132,Osthessische Mittelgebirgslagen 
667,3164,50.8492,8.7745,187,"Cölbe, Kr. Marburg-Biedenkopf Hessen",Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
371,1645,50.9656,9.05,327,Gilserberg-Moischeid Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
344,1504,51.119,9.2799,172,Fritzlar/Eder Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
345,1505,51.1333,9.2833,222,Fritzlar-Kasseler Warte Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
532,2532,51.2963,9.4424,231,Kassel Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
534,2536,51.3173,9.4145,283,Kassel-Wilhelmshöhe (A),Hessen,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
533,2533,51.334,9.4506,198,Kassel-Harleshausen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1177,5912,51.0988,9.538,169,Malsfeld Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1207,6181,51.3154,9.4281,218,Kassel-Wilhelmshöhe,Hessen,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1331,15207,51.2835,9.359,317,Schauenburg-Elgershausen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
644,3062,50.0352,7.8197,100,Lorch/Rhein Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
355,1580,49.9859,7.9548,111,Geisenheim Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
441,2092,50.1691,7.9949,496,Heidenrod-Mappershain Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
628,3004,50.4116,8.0605,185,Limburg/Lahn-Offheim Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
546,2601,50.2218,8.4469,822,Kleiner Feldberg/Taunus Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
564,2693,50.1855,8.4698,380,Königstein/Taunus Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
184,829,50.396,8.5465,479,Butzbach-Bodenrod,Hessen,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
370,1639,50.6017,8.6439,203,Gießen/Wettenberg Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
369,1638,50.591,8.6551,158,Gießen (Lahntal) Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
726,3442,50.3574,8.7506,149,"Nauheim, Bad Hessen",Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
945,4586,50.1394,8.0627,320,"Schwalbach, Bad Hessen",Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1070,5300,50.2596,8.3607,380,Waldems-Reinborn Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1248,6344,50.394,8.1423,168,Runkel-Ennerich Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
752,3590,50.2335,8.8923,180,Nidderau-Windecken Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
487,2327,50.7316,9.0032,250,Homberg/Ohm Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
14,93,50.7691,9.2542,269,Alsfeld-Reibertenrod Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
12,90,50.7557,9.2583,305,Alsfeld Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
13,91,50.7446,9.345,304,Alsfeld-Eifa Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1062,5277,50.8119,9.128,349,Wahlen Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1285,7410,50.7513,9.0224,350,Neu-Ulrichstein Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
474,2264,51.534,9.4789,242,Hofgeismar-Beberbeck Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
784,3744,51.6018,9.5383,125,Oberweser-Gieselwerder Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
1063,5279,51.6194,9.5749,167,Wesertal-Lippoldsberg Hessen,Frei,79,133,"Zentralhessische Ackerbaugebiete, Warburger Börde "
986,4847,51.3629,9.6902,500,Steinberg Niedersachsen,Frei,80,134,"Sauerland, Briloner Höhen "
963,4692,50.8534,7.9966,229,Siegen (Kläranlage) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
114,480,50.9275,8.4937,296,Biedenkopf-Wallau Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
86,390,50.9837,8.3683,611,"Berleburg, Bad-Stünzel Nordrhein-Westfalen",Frei,81,134,"Sauerland, Briloner Höhen "
183,817,51.0306,8.8146,296,Burgwald-Bottendorf Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
85,386,51.0454,8.3851,445,"Berleburg, Bad Nordrhein-Westfalen",Frei,81,134,"Sauerland, Briloner Höhen "
616,2947,51.1333,8.0348,286,Lennestadt-Theten Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
520,2483,51.1803,8.4891,839,Kahler Asten Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
519,2482,51.1806,8.49,741,Kahler Asten (A) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
16,98,51.189,8.4671,780,Altastenberg Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1069,5296,51.207,9.0658,376,Waldeck Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
298,1300,51.254,8.1565,351,Eslohe Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
573,2717,51.2662,8.8309,395,Korbach-Lengefeld Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
45,197,51.3219,9.0558,365,"Arolsen-Volkhardinghausen, Bad Hessen",Frei,81,134,"Sauerland, Briloner Höhen "
1042,5133,51.3344,8.9132,287,Twistetal-Mühlhausen Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
42,186,51.3773,8.0713,218,Arnsberg Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
44,193,51.3845,9.082,232,Arolsen-Neu Berich Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
164,717,51.3873,8.5737,443,Brilon Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1121,5568,51.1056,9.1081,310,"Wildungen, Bad Hessen",Frei,81,134,"Sauerland, Briloner Höhen "
1123,5582,51.294,8.6026,580,Willingen/Upland Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
1124,5583,51.2818,8.6673,594,Willingen/Upland-Usseln Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
1126,5610,51.1872,8.5079,733,Winterberg Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1168,5851,51.0806,8.8769,392,Frankenberg-Geismar Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
1234,6264,51.414,8.65,457,Brilon-Thülen Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1287,7416,51.0112,8.2733,541,Birkelbach Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1318,13952,51.4089,8.0094,278,Arnsberg-Müschede Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
639,3042,50.5617,8.2386,230,Löhnberg-Obershausen Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
219,979,50.7364,8.2672,314,Dillenburg Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
49,211,50.58,8.4685,200,Aßlar Klein-Altenstädten Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
1089,5410,50.4732,8.2594,135,Weilburg (Kläranlage) Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
1201,6136,50.7,8.3,220,Dillenburg-Niederscheld (Kläranlage) Hessen,Frei,81,134,"Sauerland, Briloner Höhen "
